mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
1.3586405277252198,0.02215278081729287,0.09445900917053222,0.0027473928137315617,,log2,1,5,200,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9527292448405253,0.9445796200750468,0.9507467757899868,0.9228405548743555,0.9282630404135339,0.9398318471986897,0.012087689478584905,10,0.6602870813397129,0.6138613861386139,0.7476635514018691,0.65,0.6636363636363636,0.6670896765033119,0.043990130540887594,16,0.8925869894099848,0.8819969742813918,0.9181818181818182,0.8939393939393939,0.8878787878787879,0.8949167927382755,0.012362038037558878,1
2.826971340179443,0.0880269186053344,0.16712217330932616,0.0023647376521301958,,log2,1,5,400,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9529051360225141,0.9443744136960601,0.9495353887518283,0.9229291929503183,0.9278371710526315,0.9395162604946705,0.011956408418732523,11,0.6538461538461537,0.6009852216748768,0.7363636363636364,0.6565656565656565,0.6454545454545454,0.6586430427809737,0.04374054672775343,24,0.8910741301059002,0.8774583963691377,0.9121212121212121,0.896969696969697,0.8818181818181818,0.8918883234768258,0.012210516775909185,9
1.3381961345672608,0.02953214769381232,0.10459942817687988,0.015256753529736117,,log2,2,2,200,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9463971622889306,0.9335571060037524,0.9439511899661698,0.9158972389239337,0.9191141917293233,0.9317833777824219,0.012471103766900322,23,0.6511627906976744,0.6255924170616113,0.6912442396313363,0.6467661691542288,0.6306306306306305,0.6490792494350963,0.0231497762993956,34,0.886535552193646,0.8804841149773072,0.8984848484848484,0.8924242424242425,0.8757575757575757,0.886737266767524,0.008124574808321594,22
2.729292869567871,0.06461792212379705,0.16332435607910156,0.005628317747709813,,log2,2,2,400,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9507064962476548,0.9354186210131332,0.9460489577639567,0.9178620496077764,0.9224183505639098,0.9344908950392862,0.012803593577381313,17,0.647887323943662,0.6255924170616113,0.7004608294930876,0.6567164179104477,0.6666666666666667,0.6594647310150951,0.02458239695200149,22,0.886535552193646,0.8804841149773072,0.9015151515151515,0.8954545454545455,0.8863636363636364,0.8900706001008573,0.007457928204606453,15
1.3369837760925294,0.019662310607558433,0.09301972389221191,0.00226865216707505,,log2,2,5,200,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9460746951219512,0.9328975140712945,0.9434489075357138,0.9141097043920166,0.9194225798872179,0.9311906802016388,0.012688256294698044,24,0.6666666666666666,0.6355140186915887,0.7456140350877193,0.6507177033492824,0.6550218340611355,0.6707068515712784,0.038759593763251415,11,0.8895612708018155,0.8819969742813918,0.9121212121212121,0.8893939393939394,0.8803030303030303,0.8906752853802777,0.0113640433711931,13
2.6104723453521728,0.025755151847573578,0.16129717826843262,0.0035257701959622,,log2,2,5,400,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9478336069418387,0.9350228658536586,0.9444239263713049,0.9150551772022869,0.921610667293233,0.9327892487324645,0.012697601814254335,22,0.6757990867579908,0.619718309859155,0.7400881057268722,0.6507177033492824,0.6491228070175439,0.6670892025421689,0.04059438576152689,17,0.8925869894099848,0.8774583963691377,0.9106060606060606,0.8893939393939394,0.8787878787878788,0.8897666529134003,0.01195324881997418,17
3.0668854236602785,0.04714144030657763,0.09036059379577636,0.004134057518959814,,0.5,1,2,200,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9637077861163227,0.9453051712007504,0.9476370566249576,0.9386698379400511,0.9311046170112782,0.9452848937786721,0.01086071136032922,6,0.6600985221674877,0.6231155778894472,0.6826923076923077,0.6565656565656565,0.6146341463414634,0.6474212421312725,0.025116292619897933,38,0.8956127080181543,0.886535552193646,0.9,0.896969696969697,0.8803030303030303,0.8918841974969055,0.0073261420408920926,10
6.049357128143311,0.15950590307234752,0.15288267135620118,0.004927239065266989,,0.5,1,2,400,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9641108700750468,0.9482953212945592,0.9480950200174322,0.9385811998640882,0.9336965460526315,0.9465557914607515,0.010416623995770653,5,0.6862745098039216,0.6268656716417912,0.7096774193548389,0.6565656565656565,0.6220095693779905,0.6602785653488398,0.0337957367587847,21,0.903177004538578,0.886535552193646,0.9045454545454545,0.896969696969697,0.8803030303030303,0.8943061477100812,0.009456209090271924,4
2.910649824142456,0.06674179258364138,0.08549332618713379,0.0021456055421324696,,0.5,1,5,200,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9612892823639776,0.9393468574108818,0.938854500598307,0.9296065946728516,0.9269560620300752,0.9392106594152185,0.012083246310142777,12,0.6822429906542056,0.6341463414634146,0.7043478260869565,0.6854460093896713,0.6574074074074074,0.6727181150003311,0.024394100335985082,9,0.897125567322239,0.886535552193646,0.896969696969697,0.8984848484848484,0.8878787878787879,0.8933988905698437,0.005100641004055578,5
5.850964975357056,0.09292641777155296,0.15314688682556152,0.005073652321493494,,0.5,1,5,400,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.960952157598499,0.9428500234521575,0.9396965623199539,0.9298872819134006,0.9273672462406015,0.9401506543049225,0.011907541032325091,9,0.6976744186046511,0.6407766990291262,0.7241379310344829,0.6634615384615384,0.6575342465753425,0.6767169667410282,0.030077728033108025,5,0.9016641452344932,0.8880484114977307,0.9030303030303031,0.8939393939393939,0.8863636363636364,0.8946091780131115,0.006814237068343264,2
